Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Car_Age,Luxury_Brand,Kilometers_Per_Year,Power_Per_CC
Mombasa,2014,102001,Diesel,Automatic,First,11.1,2400.0,200.0,7.0,3489840.0,Volvo,Xc90 2007-2015 D5 At Awd,12,1,8500.083333333334,0.08333333333333333
Naivasha,2014,47439,Petrol,Manual,First,20.36,1197.0,78.9,5.0,664520.0,Hyundai,I10 Sportz 1.2,12,0,3953.25,0.06591478696741855
Kisumu,2010,193254,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1922520.0,Toyota,Fortuner 3.0 Diesel,16,0,12078.375,0.05734406438631791
Nakuru,2016,29000,Petrol,Automatic,First,21.9,624.0,37.48,4.0,414400.0,Tata,Nano Xta,10,0,2900.0,0.06006410256410256
Naivasha,2016,51681,Diesel,Manual,First,19.98,1461.0,108.5,8.0,1247640.0,Renault,Lodgy 110Ps Rxz 8 Seater,10,0,5168.1,0.07426420260095824
Kisumu,2015,50000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,7030000.0,Audi,Q7 3.0 Tdi Quattro Premium Plus,11,1,4545.454545454545,0.08136164475901585
Nairobi,2016,42666,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,1324599.9999999998,Honda,City I Vtec Cvt Vx,10,0,4266.6,0.0783567134268537
Nyeri,2013,65000,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,814000.0,Renault,Duster 110Ps Diesel Rxl,13,0,5000.0,0.0742299794661191
Nyeri,2014,18776,Petrol,Manual,First,17.8,1198.0,86.7,5.0,703000.0,Honda,Amaze S I-Vtec,12,0,1564.6666666666667,0.07237061769616027
Nyeri,2016,6714,Petrol,Manual,First,18.0,1198.0,86.7,5.0,703000.0,Honda,Amaze S I-Vtech,10,0,671.4,0.07237061769616027
Eldoret,2009,40000,Petrol,Automatic,Second,12.05,1995.0,154.0,5.0,1406000.0,Bmw,3 Series 320I,17,0,2352.9411764705883,0.07719298245614035
Naivasha,2011,88539,Diesel,Manual,First,23.2,1248.0,73.94,5.0,557960.0,Maruti,Ritz Ldi,15,0,5902.6,0.05924679487179487
Nairobi,2012,65055,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,629000.0,Honda,City 1.5 S Mt,14,0,4646.785714285715,0.0788243152972612
Nairobi,2014,23000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,2945199.9999999995,Bmw,3 Series 320D Sport Line,12,0,1916.6666666666667,0.09223057644110276
Mombasa,2009,60000,Diesel,Manual,First,15.0,1896.0,105.0,5.0,592000.0,Volkswagen,Jetta 2007-2011 1.9 Tdi Trendline,17,0,3529.4117647058824,0.055379746835443035
Mombasa,2013,59350,Petrol,Manual,First,19.1,1197.0,85.8,5.0,615680.0,Maruti,Swift Dzire Lxi,13,0,4565.384615384615,0.07167919799498747
Nakuru,2015,19000,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,5624000.0,Jaguar,Xf 2.2 Litre Executive,11,1,1727.2727272727273,0.08614043139054611
Mombasa,2016,45560,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,938320.0,Hyundai,Xcent 1.2 Kappa At Sx Option,10,0,4556.0,0.06850459482038429
Eldoret,2009,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,666000.0,Toyota,Innova 2.5 G (Diesel) 7 Seater Bs Iv,17,0,6941.176470588235,0.0408981555733761
Mombasa,2016,55000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,555000.0,Maruti,Eeco 7 Seater Standard,10,0,5500.0,0.061036789297658864
Nairobi,2012,60000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,1509599.9999999998,Audi,A4 New 2.0 Tdi Multitronic,14,1,4285.714285714285,0.07154471544715447
Mombasa,2007,145000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,740000.0,Toyota,Innova 2.5 G (Diesel) 7 Seater Bs Iv,19,0,7631.578947368421,0.0408981555733761
Nairobi,2008,46810,Petrol,Manual,First,9.8,1995.0,163.5,5.0,584600.0,Maruti,Grand Vitara Mt,18,0,2600.5555555555557,0.08195488721804511
Naivasha,2016,62767,Diesel,Manual,First,20.34,1498.0,103.2,5.0,1443000.0,Volkswagen,Vento 1.5 Tdi Highline,10,0,6276.7,0.06889185580774367
Mombasa,2018,18553,Petrol,Manual,First,18.6,1197.0,81.86,5.0,1173640.0,Hyundai,Elite I20 Petrol Asta,8,0,2319.125,0.0683876357560568
Kisumu,2011,143143,Diesel,Manual,First,17.8,1399.0,67.0,5.0,310800.0,Ford,Fiesta Classic 1.4 Duratorq Clxi,15,0,9542.866666666667,0.04789135096497498
Naivasha,2015,53497,Diesel,Manual,First,13.5,2477.0,175.56,7.0,2430160.0000000005,Mitsubishi,Pajero Sport 4X4,11,0,4863.363636363636,0.07087605974969721
Nakuru,2011,148000,Diesel,Manual,Second,14.66,2199.0,194.3,7.0,1317200.0,Hyundai,Santa Fe 4X4,15,0,9866.666666666666,0.08835834470213734
Eldoret,2012,95000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1067080.0,Mahindra,Xuv500 W8 2Wd,14,0,6785.714285714285,0.06424965580541533
Mombasa,2015,100000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,1998000.0,Toyota,Innova 2.5 V Diesel 8-Seater,11,0,9090.90909090909,0.0408981555733761
Mombasa,2016,29000,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,9620000.0,Mercedes-Benz,Gle 350D,10,1,2900.0,0.08529963173752929
Nakuru,2014,87000,Diesel,Manual,First,12.05,2179.0,120.0,7.0,1095200.0,Mahindra,Scorpio 2009-2014 Sle 7S Bsiv,12,0,7250.0,0.05507113354749885
Mombasa,2014,56838,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,762200.0000000001,Honda,City 1.5 S At,12,0,4736.5,0.0788243152972612
Eldoret,2013,100000,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,4736000.0,Mercedes-Benz,Gl-Class 2007 2012 350 Cdi Luxury,13,1,7692.307692307692,0.07499163039839303
Kisumu,2011,125000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,481000.0,Honda,City 1.5 S Mt,15,0,8333.333333333334,0.0788243152972612
Kisumu,2017,17000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,584600.0,Maruti,Wagon R Vxi Amt,9,0,1888.888888888889,0.06713426853707415
Eldoret,2013,70000,Petrol,Manual,Second,15.4,1193.0,65.0,5.0,222000.0,Tata,Indigo Ecs Gle Bsiii,13,0,5384.615384615385,0.054484492875104776
Eldoret,2010,50000,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,444000.0,Hyundai,I20 2015-2017 1.2 Asta With Avn,16,0,3125.0,0.06683375104427736
Kisumu,2010,39800,Petrol,Manual,First,16.0,1198.0,90.0,5.0,294520.0,Honda,Jazz Active,16,0,2487.5,0.07512520868113523
Kisumu,2010,60000,Petrol,Manual,First,19.0,998.0,66.1,5.0,199800.0,Maruti,A-Star Lxi,16,0,3750.0,0.06623246492985971
Kisumu,2009,58000,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,1998000.0,Bmw,3 Series 320D Highline,17,0,3411.764705882353,0.09072681704260652
Kisumu,2010,110009,Diesel,Manual,First,17.67,1968.0,138.08,5.0,1034520.0,Skoda,Yeti Elegance,16,0,6875.5625,0.07016260162601627
Kisumu,2013,85000,Diesel,Manual,First,19.01,1461.0,108.5,5.0,1258000.0,Nissan,Terrano Xv Premium 110 Ps,13,0,6538.461538461538,0.07426420260095824
Eldoret,2010,84000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,427720.0,Volkswagen,Polo Diesel Comfortline 1.2L,16,0,5250.0,0.06163469557964971
Nairobi,2011,51000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,1554000.0,Bmw,3 Series 320D,15,0,3400.0,0.09523809523809523
Mombasa,2013,68880,Petrol,Manual,First,16.95,1498.0,97.7,5.0,587560.0,Nissan,Sunny 2011-2014 Xl,13,0,5298.461538461538,0.06522029372496663
Mombasa,2017,5500,Petrol,Automatic,First,24.07,998.0,67.1,5.0,629000.0,Maruti,Alto K10 Vxi Ags,9,0,611.1111111111111,0.06723446893787574
Naivasha,2016,40052,Petrol,Manual,First,21.1,1197.0,85.8,5.0,913160.0,Maruti,Ritz Zxi,10,0,4005.2,0.07167919799498747
Naivasha,2016,47293,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,5730560.0,Audi,Q5 30 Tdi Quattro Premium Plus,10,1,4729.3,0.08856707317073172
Kisumu,2013,79663,Diesel,Manual,First,16.8,1493.0,110.0,5.0,962000.0,Hyundai,Verna Crdi Sx,13,0,6127.923076923077,0.07367716008037509
Nyeri,2013,63000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,629000.0,Honda,Amaze S I-Dtech,13,0,4846.153846153846,0.06582109479305741
Kisumu,2014,45000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,703000.0,Honda,City I Dtec Sv,12,0,3750.0,0.06582109479305741
Mombasa,2014,56501,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,2621080.0,Toyota,Fortuner Trd Sportivo 2.8 2Wd At,12,0,4708.416666666667,0.0633393829401089
Nyeri,2015,58000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,865800.0,Volkswagen,Vento 1.5 Tdi Highline,11,0,5272.727272727273,0.06889185580774367
Naivasha,2011,51602,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,2555960.0,Bmw,5 Series 520D Luxury Line,15,0,3440.133333333333,0.09523809523809523
Kisumu,2007,74199,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,1369000.0,Bmw,3 Series 320D Sedan,19,0,3905.2105263157896,0.09072681704260652
Thika,2017,25000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,1887000.0,Hyundai,Creta 1.6 Sx Plus Petrol Automatic,9,0,2777.777777777778,0.07624135763670647
Eldoret,2016,70000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,3996000.0,Bmw,3 Series Luxury Line,10,0,7000.0,0.09523809523809523
Nakuru,2013,25000,Diesel,Automatic,Second,14.84,2143.0,167.62,5.0,3108000.0,Mercedes-Benz,New C-Class C 220 Cdi Be Avantgare,13,1,1923.076923076923,0.07821745216985534
Kisumu,2017,22000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,1176600.0,Maruti,Swift Dzire Vdi,9,0,2444.4444444444443,0.05929487179487179
Kisumu,2015,47020,Petrol,Manual,Second,23.1,998.0,67.04,5.0,666000.0,Maruti,Celerio Zxi,11,0,4274.545454545455,0.06717434869739479
Nairobi,2017,8000,Diesel,Automatic,First,19.59,1995.0,187.74,5.0,4995000.0,Bmw,3 Series 320D Gt Luxury Line,9,0,888.8888888888889,0.09410526315789475
Nairobi,2010,73000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,2591480.0000000005,Audi,Q7 4.2 Tdi Quattro Technology,16,1,4562.5,0.08108369617803579
Mombasa,2017,36973,Petrol,Manual,First,18.2,1199.0,88.7,5.0,1006400.0,Honda,Jazz V,9,0,4108.111111111111,0.07397831526271893
Naivasha,2014,42083,Petrol,Manual,First,25.4,624.0,37.48,4.0,248640.0,Tata,Nano Cx Bsiv,12,0,3506.9166666666665,0.06006410256410256
Mombasa,2016,61000,Petrol,Manual,First,24.7,796.0,47.3,5.0,429200.0,Maruti,Alto 800 2016-2019 Lxi,10,0,6100.0,0.059422110552763814
Nairobi,2014,43628,Petrol,Manual,First,22.5,998.0,67.04,5.0,467680.0,Maruti,Wagon R Vxi,12,0,3635.6666666666665,0.06717434869739479
Nyeri,2014,60000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,577200.0,Hyundai,Xcent 1.1 Crdi Base,12,0,5000.0,0.06339285714285714
Nairobi,2010,54000,Petrol,Manual,Second,17.8,1199.0,76.8,5.0,288600.0,Chevrolet,Beat Lt,16,0,3375.0,0.0640533778148457
Mombasa,2015,27001,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,3924960.0,Jaguar,Xf 2.2 Litre Luxury,11,1,2454.6363636363635,0.08614043139054611
Mombasa,2010,52000,Diesel,Automatic,First,18.33,1968.0,167.7,5.0,1332000.0,Volkswagen,Passat Diesel Highline 2.0 Tdi,16,0,3250.0,0.08521341463414633
Kisumu,2012,80000,Diesel,Manual,First,21.27,1396.0,88.76,5.0,666000.0,Hyundai,I20 Asta 1.4 Crdi,14,0,5714.285714285715,0.06358166189111748
Mombasa,2008,160000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,1295000.0,Mitsubishi,Pajero 2.8 Sfx,18,0,8888.888888888889,0.03781305114638448
Mombasa,2018,3300,Diesel,Automatic,First,24.3,1248.0,88.5,5.0,1702000.0,Maruti,Vitara Brezza Zdi Plus Amt Dual Tone,8,0,412.5,0.07091346153846154
Nairobi,2016,35027,Petrol,Manual,First,24.07,998.0,67.1,5.0,444000.0,Maruti,Alto K10 Lxi,10,0,3502.7,0.06723446893787574
Naivasha,2015,26568,Petrol,Manual,First,21.1,814.0,55.2,5.0,560920.0,Hyundai,Eon Magna Plus,11,0,2415.2727272727275,0.06781326781326781
Thika,2015,59000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,888000.0,Maruti,Ciaz Vdi Plus Shvs,11,0,5363.636363636364,0.07091346153846154
Nakuru,2016,51000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1961000.0,Hyundai,Creta 1.6 Crdi Sx Option,10,0,5100.0,0.0797724399494311
Nairobi,2012,56400,Diesel,Automatic,First,17.2,1968.0,138.1,5.0,1184000.0,Skoda,Superb Ambition 2.0 Tdi Cr At,14,0,4028.5714285714284,0.07017276422764228
Kisumu,2015,80000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,858400.0,Volkswagen,Polo 1.5 Tdi Highline,11,0,7272.727272727273,0.05927903871829105
Nairobi,2012,72000,Diesel,Automatic,Third,18.48,1493.0,97.7,5.0,2049800.0,Bmw,5 Series 520D Sedan,14,0,5142.857142857143,0.06543871399866041
Kisumu,2013,107000,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,1998000.0,Toyota,Innova 2.5 Vx (Diesel) 7 Seater,13,0,8230.76923076923,0.04033680834001604
Eldoret,2014,100000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,3700000.0,Mercedes-Benz,E-Class 2009-2013 E250 Cdi Elegance,12,1,8333.333333333334,0.09472701819878675
Mombasa,2016,59998,Diesel,Manual,First,20.14,1498.0,88.8,5.0,812520.0,Volkswagen,Polo 1.5 Tdi Highline,10,0,5999.8,0.05927903871829105
Kisumu,2013,105000,Diesel,Automatic,First,17.32,1968.0,150.0,5.0,2812000.0,Audi,Q3 2.0 Tdi,13,1,8076.923076923077,0.07621951219512195
Kisumu,2011,36000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,370000.0,Hyundai,I20 1.2 Magna,15,0,2400.0,0.06683375104427736
Kisumu,2015,24350,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,444000.0,Hyundai,I10 Sportz 1.1L,11,0,2213.6363636363635,0.06266114180478821
Mombasa,2018,28973,Diesel,Manual,First,24.7,1047.0,69.0,5.0,982720.0,Tata,Tigor 1.05 Revotorq Xt,8,0,3621.625,0.0659025787965616
Mombasa,2017,8243,Petrol,Manual,First,21.1,814.0,55.2,5.0,475080.0,Hyundai,Eon Era,9,0,915.8888888888889,0.06781326781326781
Mombasa,2009,136642,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,229400.0,Hyundai,Santro Xing Gls,17,0,8037.764705882353,0.057182320441988954
Kisumu,2011,60000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,383320.0,Hyundai,Santro Xing Gls,15,0,4000.0,0.057182320441988954
Mombasa,2008,100000,Diesel,Manual,Second,12.7,2609.0,120.0,8.0,592000.0,Mahindra,Scorpio Slx,18,0,5555.555555555556,0.04599463395937141
Nyeri,2010,48689,Petrol,Manual,First,17.4,1497.0,117.3,5.0,572760.0,Honda,City I-Vtec S,16,0,3043.0625,0.0783567134268537
Nakuru,2017,45000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1443000.0,Maruti,Vitara Brezza Zdi,9,0,5000.0,0.07091346153846154
Mombasa,2019,38163,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,4870679.999999999,Audi,A4 35 Tdi Technology Edition,7,1,5451.857142857143,0.08858231707317074
Mombasa,2011,43800,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,2479000.0,Mercedes-Benz,E-Class 2009-2013 E250 Cdi Elegance,15,1,2920.0,0.09472701819878675
Nyeri,2007,92000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,281200.0,Honda,Civic 2006-2010 1.8 Mt Sport,19,0,4842.105263157895,0.07226236798221233
Mombasa,2017,14064,Petrol,Manual,First,18.6,1197.0,81.83,5.0,975320.0,Hyundai,I20 Magna 1.2,9,0,1562.6666666666667,0.06836257309941521
Naivasha,2017,42366,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,4725640.0,Audi,Q3 35 Tdi Quattro Premium Plus,9,1,4707.333333333333,0.08858231707317074
Nyeri,2014,76551,Diesel,Manual,First,25.1,1498.0,98.6,5.0,1073000.0,Honda,City I Dtec Vx,12,0,6379.25,0.06582109479305741
Eldoret,2008,72672,Petrol,Manual,First,19.81,1086.0,68.05,5.0,281200.0,Hyundai,I10 Era 1.1 Itech Se,18,0,4037.3333333333335,0.06266114180478821
Kisumu,2015,45000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,525400.0,Maruti,Swift Vdi Bsiv,11,0,4090.909090909091,0.05929487179487179
Kisumu,2012,91696,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,1369000.0,Ford,Endeavour 3.0L 4X4 At,14,0,6549.714285714285,0.05210294615645107
Mombasa,2009,66484,Petrol,Manual,First,13.8,1299.0,70.0,5.0,244200.0,Ford,Ikon 1.3 Flair,17,0,3910.823529411765,0.05388760585065435
Naivasha,2019,15456,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,5422720.0,Bmw,X1 Sdrive 20D Xline,7,0,2208.0,0.09523809523809523
Nairobi,2011,55000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,2368000.0,Mercedes-Benz,E-Class 2009-2013 E250 Cdi Classic,15,1,3666.6666666666665,0.09472701819878675
Mombasa,2019,21112,Cng,Manual,First,15.1,1196.0,73.0,5.0,796240.0,Maruti,Eeco 5 Str With Ac Plus Htr Cng,7,0,3016.0,0.061036789297658864
Eldoret,2011,98000,Petrol,Manual,First,16.7,1493.0,97.7,5.0,466200.0,Honda,Jazz Select Edition,15,0,6533.333333333333,0.06543871399866041
Thika,2014,61297,Diesel,Manual,First,25.8,1498.0,98.6,5.0,643799.9999999999,Honda,Amaze S I-Dtech,12,0,5108.083333333333,0.06582109479305741
Kisumu,2006,80000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,177600.0,Maruti,Zen Lxi - Bs Iii,20,0,4000.0,0.06042296072507553
Nyeri,2013,59000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,606799.9999999999,Hyundai,I20 Magna,13,0,4538.461538461538,0.06683375104427736
Mombasa,2009,150000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,2775000.0,Bmw,X5 3.0D,17,0,8823.529411764706,0.07851653859004344
Naivasha,2017,60083,Diesel,Manual,First,19.67,1582.0,126.2,5.0,2039440.0,Hyundai,Creta 1.6 Crdi Sx Option,9,0,6675.888888888889,0.0797724399494311
Kisumu,2016,85450,Diesel,Manual,First,26.59,1248.0,74.0,5.0,592000.0,Maruti,Swift Dzire Ldi,10,0,8545.0,0.05929487179487179
Nyeri,2013,88000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,640840.0,Maruti,Swift Vdi,13,0,6769.2307692307695,0.05929487179487179
Mombasa,2015,81828,Diesel,Manual,First,24.0,1186.0,73.97,5.0,803640.0,Hyundai,Grand I10 1.2 Crdi Asta,11,0,7438.909090909091,0.062369308600337264
Nairobi,2016,18000,Petrol,Manual,First,18.16,1196.0,86.8,5.0,725200.0000000001,Ford,Figo Aspire 1.2 Ti-Vct Trend,10,0,1800.0,0.0725752508361204
Mombasa,2017,15000,Diesel,Automatic,First,15.97,2993.0,258.0,5.0,10360000.0,Bmw,X5 X5 M,9,0,1666.6666666666667,0.08620113598396258
Kisumu,2016,34000,Diesel,Automatic,First,11.78,2143.0,167.62,5.0,3774000.0,Mercedes-Benz,New C-Class C 220 Cdi Celebration Edition,10,1,3400.0,0.07821745216985534
Thika,2015,46000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,754799.9999999999,Hyundai,Grand I10 At Asta,11,0,4181.818181818182,0.06850459482038429
Kisumu,2013,48158,Diesel,Manual,First,22.32,1582.0,126.32,5.0,991600.0,Hyundai,Verna 1.6 Sx Crdi (O),13,0,3704.4615384615386,0.07984829329962073
Kisumu,2013,93000,Diesel,Automatic,First,16.73,2993.0,218.0,5.0,3922000.0,Bmw,5 Series 525D Sedan,13,0,7153.846153846154,0.07283661877714667
Thika,2013,71007,Diesel,Manual,First,23.08,1461.0,63.1,5.0,577200.0,Nissan,Micra Diesel Xv Premium,13,0,5462.076923076923,0.0431895961670089
Eldoret,2010,63067,Petrol,Manual,Second,15.5,1586.0,103.3,5.0,399600.0,Maruti,Sx4 Zxi Mt Bsiv,16,0,3941.6875,0.06513240857503153
Kisumu,2011,70259,Diesel,Manual,First,21.12,1248.0,88.8,5.0,436600.0,Tata,Manza Aura Quadrajet Bs Iv,15,0,4683.933333333333,0.07115384615384615
Thika,2015,13000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,3404000.0,Audi,A4 2.0 Tdi Multitronic,11,1,1181.8181818181818,0.07113821138211382
Eldoret,2009,140000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,368520.00000000006,Maruti,Swift Ldi Bsiv,17,0,8235.29411764706,0.06009615384615385
Nyeri,2015,130000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,666000.0,Maruti,Swift Ldi Optional,11,0,11818.181818181818,0.05929487179487179
Nairobi,2011,89401,Diesel,Manual,First,21.43,1364.0,87.2,5.0,666000.0,Toyota,Corolla Altis Diesel D4Dj,15,0,5960.066666666667,0.06392961876832845
Kisumu,2015,67000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,1021200.0,Honda,Jazz 1.5 Vx I Dtec,11,0,6090.909090909091,0.06582109479305741
Mombasa,2010,65329,Petrol,Automatic,First,7.94,4395.0,450.0,4.0,3066560.0,Bmw,6 Series 650I Coupe,16,0,4083.0625,0.10238907849829351
Nyeri,2010,72000,Petrol,Manual,First,16.25,1198.0,73.9,5.0,327080.0,Skoda,Fabia 1.2 Petrol Active,16,0,4500.0,0.06168614357262104
Nyeri,2001,70000,Petrol,Manual,Third,0.0,1242.0,97.7,5.0,81400.00000000001,Fiat,Siena 1.2 Elx,25,0,2800.0,0.07866344605475041
Nairobi,2011,82000,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,2057200.0,Land,Rover Freelander 2 Hse,15,1,5466.666666666667,0.08615878843506196
Eldoret,2010,85000,Petrol,Manual,First,15.3,1596.0,101.0,5.0,216080.0,Ford,Fiesta 1.6 Zxi Duratec,16,0,5312.5,0.06328320802005012
Eldoret,2012,83000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,888000.0,Hyundai,Verna Sx Crdi At,14,0,5928.571428571428,0.07984829329962073
Nyeri,2016,26000,Petrol,Manual,First,21.7,999.0,67.0,5.0,444000.0,Renault,Kwid 1.0 Rxt Optional,10,0,2600.0,0.06706706706706707
Nairobi,2012,27000,Diesel,Manual,First,22.3,1248.0,88.8,5.0,518000.0,Tata,Indica Vista Quadrajet 90 Zx Plus,14,0,1928.5714285714287,0.07115384615384615
Mombasa,2018,37746,Diesel,Manual,First,21.19,1396.0,88.73,5.0,1123320.0,Hyundai,I20 Active 1.4 Sx,8,0,4718.25,0.06356017191977077
Nairobi,2009,63274,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,294520.0,Maruti,Sx4 Zxi Bsiii,17,0,3722.0,0.06600252206809584
Kisumu,2016,25000,Petrol,Manual,First,25.17,799.0,53.3,5.0,562400.0,Renault,Kwid Rxt,10,0,2500.0,0.06670838548185232
Nakuru,2013,197000,Diesel,Manual,First,11.68,2498.0,112.0,7.0,592000.0,Mahindra,Xylo E4 Abs Bs Iii,13,0,15153.846153846154,0.04483586869495596
Nakuru,2013,45010,Petrol,Manual,Second,21.1,814.0,55.2,5.0,436600.0,Hyundai,Eon D Lite Plus,13,0,3462.3076923076924,0.06781326781326781
Nairobi,2013,75348,Diesel,Manual,First,25.8,1498.0,98.6,5.0,555000.0,Honda,Amaze Vx I-Dtec,13,0,5796.0,0.06582109479305741
Kisumu,2010,90110,Diesel,Manual,First,22.07,1199.0,73.9,5.0,370000.0,Volkswagen,Polo Diesel Highline 1.2L,16,0,5631.875,0.06163469557964971
Eldoret,2011,102013,Petrol,Manual,First,17.0,1497.0,118.0,5.0,555000.0,Honda,City 1.5 V Mt,15,0,6800.866666666667,0.0788243152972612
Eldoret,2015,36000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,3256000.0,Toyota,Fortuner 4X2 At,11,0,3272.7272727272725,0.05650570087189805
Mombasa,2017,37578,Petrol,Manual,First,18.0,1198.0,86.7,5.0,908720.0,Honda,Amaze E I-Vtech,9,0,4175.333333333333,0.07237061769616027
Eldoret,2015,46001,Diesel,Automatic,First,20.58,1995.0,143.0,5.0,2368000.0,Bmw,1 Series 118D Base,11,0,4181.909090909091,0.07167919799498747
Kisumu,2014,46559,Petrol,Automatic,First,23.1,998.0,67.04,5.0,555000.0,Maruti,Celerio Vxi At,12,0,3879.9166666666665,0.06717434869739479
Nairobi,2015,48000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,1739000.0,Toyota,Innova 2.5 Gx (Diesel) 8 Seater,11,0,4363.636363636364,0.04033680834001604
Eldoret,2013,46000,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,3552000.0,Jaguar,Xf 2.2 Litre Luxury,13,1,3538.4615384615386,0.08614043139054611
Kisumu,2017,15000,Petrol,Manual,First,17.5,1199.0,88.7,5.0,1317200.0,Honda,Wrv I-Vtec Vx,9,0,1666.6666666666667,0.07397831526271893
Mombasa,2012,85000,Diesel,Automatic,Third,17.05,1995.0,184.0,5.0,1480000.0,Bmw,X1 Sdrive20D,14,0,6071.428571428572,0.09223057644110276
Nairobi,2014,32000,Petrol,Automatic,First,14.3,1598.0,103.5,5.0,821400.0,Skoda,Rapid 1.6 Mpi At Elegance,12,0,2666.6666666666665,0.06476846057571965
Mombasa,2012,60818,Petrol,Manual,First,16.09,1598.0,103.5,5.0,531320.0,Volkswagen,Vento 1.6 Comfortline,14,0,4344.142857142857,0.06476846057571965
Naivasha,2019,35188,Diesel,Manual,First,22.77,1498.0,98.59,5.0,1647240.0,Ford,Ecosport 1.5 Tdci Trend Plus Be,7,0,5026.857142857143,0.06581441922563418
Nyeri,2012,110000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1065600.0,Mahindra,Xuv500 W6 2Wd,14,0,7857.142857142857,0.06424965580541533
Nairobi,2014,61000,Diesel,Manual,First,18.6,1388.0,67.0,5.0,441040.0,Ford,Fiesta Classic 1.4 Duratorq Lxi,12,0,5083.333333333333,0.048270893371757925
Eldoret,2010,75000,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,251600.0,Hyundai,Santro Xing Gls,16,0,4687.5,0.057182320441988954
